window_start,window_end,tc_index,tc_days_ahead,tc_date_approx,m,w,A,B,C1,C2,r2,bubble_flag
2022-09-08,2023-05-23,181.73061229133276,2.7306122913327613,2023-05-26,0.99,6.0,6.746013184336713,0.00023882162357524928,0.0001182092079568123,0.0007036607843373474,0.5500320692484402,0
2022-09-15,2023-05-30,181.04503576829381,2.0450357682938147,2023-06-01,0.99,6.0,6.749152327218567,0.0001534575957270249,-9.93740763276534e-05,0.0006187248455835531,0.5773008938205384,0
2022-09-22,2023-06-06,180.0,1.0,2023-06-07,0.99,6.0,6.756348358156126,2.7013296984156228e-05,-0.0002747205549904032,0.0004913529390522094,0.6280121494252491,0
2022-09-29,2023-06-13,180.59202903964265,1.5920290396426537,2023-06-15,0.99,6.0,6.763869551258654,-8.617498325503407e-05,-0.0004141758815116175,0.00031941419502794986,0.6475662499070576,0
2022-10-06,2023-06-21,299.0,120.0,2023-10-19,0.99,6.0,7.02596834388689,-0.0015521414170182465,8.986361793500006e-05,0.00047119980336846425,0.7186516834688594,1
2022-10-13,2023-06-28,299.0,120.0,2023-10-26,0.99,6.0,7.03184516015703,-0.001561405640205499,4.1098474447602196e-05,0.00048005315403772635,0.6785632145537219,0
2022-10-20,2023-07-06,299.0,120.0,2023-11-03,0.99,6.0,7.0327273340807315,-0.0015311164359889356,-2.0817199668191324e-05,0.00046294710394020314,0.6153428214078418,0
2022-10-27,2023-07-13,299.0,120.0,2023-11-10,0.99,7.669263531217154,6.903745347116642,-0.0007681379297638651,-7.9315192689123e-05,-0.00025837172962036236,0.5444096800419985,0
2022-11-03,2023-07-20,299.0,120.0,2023-11-17,0.99,8.340782962647427,6.874518847620935,-0.0005850621102764615,-8.64294498350437e-05,0.00020378761147540745,0.5008922746204117,0
2022-11-10,2023-07-27,299.0,120.0,2023-11-24,0.01,9.39411834280667,12.487759378696289,-5.424892793297461,-0.0006610969599195604,0.030408163194876492,0.4789335720720551,0
2022-11-18,2023-08-03,299.0,120.0,2023-12-01,0.09960683278356934,9.629360186874493,7.400540942980146,-0.3725154291133052,-0.019356952735042093,0.0014851521738332499,0.5046728772655897,0
2022-11-25,2023-08-10,299.0,120.0,2023-12-08,0.3286596490491913,10.047283024944036,6.978592859334416,-0.0365075638530922,0.004306672827473098,-0.004077481948357095,0.5151000111905586,0
2022-12-02,2023-08-17,299.0,120.0,2023-12-15,0.6856894963578158,10.636949427186009,6.882447581796457,-0.002938576985847356,-0.0008086606701893232,0.00046177829186841353,0.528995195347219,0
2022-12-09,2023-08-24,299.0,120.0,2023-12-22,0.99,11.21016168480894,6.854640823554981,-0.00043374652308893414,0.00017853743800142543,-6.445212732204903e-05,0.5349664774513692,0
2022-12-16,2023-08-31,299.0,120.0,2023-12-29,0.99,11.730971573110859,6.862942846314111,-0.0004673730939556916,-0.000171747529589281,8.379269257515647e-05,0.5566219797077769,0
2022-12-23,2023-09-08,271.00571963251895,92.00571963251895,2023-12-09,0.99,10.204993880494657,6.854381376998921,-0.0004722706155830225,0.00019560345905720753,-7.863845472271533e-05,0.5459326757261026,0
2023-01-03,2023-09-15,236.17973030827963,57.17973030827963,2023-11-11,0.5898480103951891,7.762936591353491,6.860963065335062,-0.004406983038830652,-0.0005290434561486594,-0.0017665674031170369,0.5759890056765926,0
2023-01-10,2023-09-22,271.4517018359823,92.4517018359823,2023-12-23,0.99,8.88387200435959,6.8190563420612325,-0.00021254839276504996,0.0002009654856553847,-4.817961130321794e-05,0.5958244357217175,0
2023-01-17,2023-09-29,299.0,120.0,2024-01-27,0.8970654845598736,8.373083243332285,6.748850377544358,0.0003283051814040476,7.423235774109977e-05,-0.00037101011976854866,0.6023831584625678,0
2023-01-24,2023-10-06,299.0,120.0,2024-02-03,0.99,6.795043772009091,6.63703698833379,0.0008114368755174174,-0.00035175280331595487,7.138949305067542e-05,0.6538117141762703,0
2023-01-31,2023-10-13,264.09185425060537,85.09185425060537,2024-01-06,0.99,7.051195163399033,6.735793140425018,0.0003331449994142758,-0.0003069298226468665,-1.304240559474105e-05,0.634925686234294,0
2023-02-07,2023-10-20,299.0,120.0,2024-02-17,0.99,8.191958371129148,6.710807182705713,0.00038062418807372476,-4.048074946094109e-05,-0.0002480316108936207,0.6347078620570188,0
2023-02-14,2023-10-27,299.0,120.0,2024-02-24,0.99,7.431448771132693,6.671981216764974,0.0005618578427116389,0.00022031494153813293,0.00016910410686958658,0.6699241677128499,0
2023-02-21,2023-11-03,258.4990342837176,79.4990342837176,2024-01-21,0.01,6.7003109634177065,4.380466499080416,2.277544915991072,-0.014719265530467155,0.03639895451667896,0.6672727040135356,0
2023-02-28,2023-11-10,234.6650208432155,55.6650208432155,2024-01-05,0.01,6.0,4.826484064615346,1.856921353033946,-0.028423975376622057,-0.02719879344918618,0.6554260335229253,0
2023-03-07,2023-11-17,226.8213215420651,47.82132154206511,2024-01-04,0.01,6.0,5.103013742090136,1.5950753256519066,-0.03257850288184233,-0.02388712114186048,0.6456635617845283,0
2023-03-14,2023-11-27,224.3938574214419,45.39385742144191,2024-01-11,0.01,6.216556720180076,5.31989564245192,1.3901007514769605,0.008915082172099131,-0.04028300185243036,0.6469015090055092,0
2023-03-21,2023-12-04,278.1399893652204,99.1399893652204,2024-03-12,0.01,10.00992654293005,5.595899337990006,1.12660238648003,-0.02139972477918166,0.037723120887412726,0.6475544257038077,0
2023-03-28,2023-12-11,299.0,120.0,2024-04-09,0.01,11.759848047058377,5.682717087637522,1.0449829449638746,0.04409592573401455,0.007716853582935529,0.664120364659158,0
2023-04-04,2023-12-18,226.3515666676619,47.3515666676619,2024-02-03,0.01,6.0,10.344963782422468,-3.400957355339978,0.017091629642849715,-0.04522146684297826,0.6946121424211216,0
2023-04-12,2023-12-26,226.41746435070337,47.41746435070337,2024-02-11,0.01,6.0,12.01253212008081,-4.989859459544418,0.030375559928425444,-0.04235109450358804,0.7473650394995444,1
2023-04-19,2024-01-03,230.56219801876952,51.56219801876952,2024-02-24,0.01,6.276355226060114,13.778227211305145,-6.6685388534725645,0.0375293251948981,0.04077632357085159,0.8009731500702897,1
2023-04-26,2024-01-10,249.1841986560266,70.18419865602661,2024-03-20,0.01,7.557326033698084,15.244812263396422,-8.050618121959591,-0.028015609546160336,0.049252322309659036,0.8295455389289806,1
2023-05-03,2024-01-18,274.2401748478165,95.24017484781649,2024-04-22,0.01,9.206677760267036,16.968977261919353,-9.671679804347061,0.05093830889867945,-0.026915467628604722,0.8477658170893626,1
2023-05-10,2024-01-25,219.6838581285715,40.6838581285715,2024-03-06,0.8014530840905509,6.0,6.946026549017439,-0.0034508479941528993,0.0013666905169222184,-0.0005395767420229453,0.8472548613390921,1
2023-05-17,2024-02-01,215.49085054086666,36.49085054086666,2024-03-08,0.99,6.0,6.932514119213725,-0.0012699486634504295,0.0005789321652534655,-0.00021098748737924852,0.8486792623722168,1
2023-05-24,2024-02-08,207.10812819432988,28.10812819432988,2024-03-07,0.9270999886373794,6.0,6.937491590858593,-0.0018222467335191877,0.0007534546922130731,-0.00041246325927289445,0.8515141146122398,1
2023-05-31,2024-02-15,202.113620177258,23.113620177258014,2024-03-09,0.9224736668568009,6.0,6.937934030754991,-0.0018678937041318013,0.0007689996532374305,-0.00042031775108466914,0.8597916467772058,1
2023-06-07,2024-02-23,197.06783858831847,18.067838588318466,2024-03-12,0.99,6.0,6.932525551429504,-0.0013141189056451003,0.0005584439905367309,-0.00032325574318007325,0.8697922729119774,1
2023-06-14,2024-03-01,186.98085476903785,7.9808547690378475,2024-03-09,0.8729300012400703,6.0,6.940760277799646,-0.0025458033781330905,0.0008121021430809206,-0.000836854074433666,0.879040667365709,1
2023-06-22,2024-03-08,181.20291407854594,2.2029140785459447,2024-03-10,0.7296893381294854,6.0,6.96406940735406,-0.005842087431936531,0.0014165073384860647,-0.001751191320715443,0.8969675331965498,1
2023-06-29,2024-03-15,180.0,1.0,2024-03-16,0.6919707045196279,6.077562814960556,6.978891508634164,-0.007318132615256024,0.0024826594311991323,-0.0007697421939815102,0.9025178911112225,1
2023-07-07,2024-03-22,180.0,1.0,2024-03-23,0.8310001902313489,6.466378579981277,6.97013430192337,-0.003519872448425725,-0.00028746545862512885,0.001305634923766849,0.9010433613166259,1
2023-07-14,2024-04-01,201.85908856248685,22.859088562486846,2024-04-24,0.7485539887629467,7.892047896593471,7.031902285895178,-0.005932018171067617,-0.0011135366096690958,-0.0011596860762070687,0.9091831883474495,1
2023-07-21,2024-04-08,215.39899468283522,36.39899468283522,2024-05-14,0.9310061110397645,9.683817839154697,7.029969742909254,-0.0021645811941244405,9.358405320745793e-05,0.0005693213709074842,0.9146626297759467,1
2023-07-28,2024-04-15,242.9474557578649,63.9474557578649,2024-06-18,0.99,12.748091399387805,7.0637424767180965,-0.0015397166224785882,0.00030271959848381536,0.0001493766094576017,0.9086102304874918,1
2023-08-04,2024-04-22,245.9223704798458,66.9223704798458,2024-06-28,0.99,13.0,7.0584190647813525,-0.0014512378456874716,-0.00020805867571713741,0.00022472868159162095,0.8680130621980011,1
2023-08-11,2024-04-29,299.0,120.0,2024-08-27,0.99,6.0,6.84403440868898,0.00016650625122189108,0.00017858734803935086,-0.000492841135530024,0.8455479249553994,0
2023-08-18,2024-05-06,299.0,120.0,2024-09-03,0.99,6.0,6.827233022088389,0.0002533269767790772,0.0002472166953159006,-0.00047309948366774777,0.8433734055197559,0
2023-08-25,2024-05-13,299.0,120.0,2024-09-10,0.99,6.786061567975948,6.907669634203319,-0.00017418198318828792,-0.0004097670954302677,-6.213251875135218e-05,0.8346549775938013,1
2023-09-01,2024-05-20,251.19491473370599,72.19491473370599,2024-07-31,0.99,6.0,6.9589386582802435,-0.0005388761180066664,-0.000263888895368113,-0.00032287052733478294,0.8294479317289045,1
2023-09-11,2024-05-28,254.2638061769172,75.2638061769172,2024-08-11,0.01,6.0,20.362296126259775,-12.83024962586333,-0.003184194616328462,-0.0578647354176649,0.838612658440558,1
2023-09-18,2024-06-04,264.6581053327831,85.65810533278312,2024-08-29,0.01,6.0,23.375783891431006,-15.687639487519993,0.037060960893940065,-0.04835069675838399,0.8521308292864627,1
2023-09-25,2024-06-11,276.73323223840805,97.73323223840805,2024-09-17,0.01,6.0,28.31078320591892,-20.3649849414479,0.06610491051310796,-0.011078070137374496,0.8602580039030769,1
2023-10-02,2024-06-18,287.07818844314403,108.07818844314403,2024-10-04,0.01,6.0,33.430102110774875,-25.211871763049086,0.06725758542480875,0.031445887437392184,0.8518999390452957,1
